鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉民治路,17.72,住,,,1091015,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.64,1,1,1,有,無,4800000,73858,一樓平面,5.19,1000000,,RPPNMLMJQHGGFAU09DB,民治維新
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉民治路,27.79,住,,,1091219,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.89,2,2,2,有,無,7220000,74313,一樓平面,5.19,1000000,,RPRNMLMJQHGGFAU66DB,民治維新
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路,17.72,住,,,1100713,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.64,1,1,1,有,無,4050000,71504,,0.0,0,,RPSNMLMJQHGGFAU76DB,民治維新
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路,17.72,住,,,1091112,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.64,1,1,1,有,無,3750000,66208,,0.0,0,,RPTNMLMJQHGGFAU86DB,民治維新
花蓮市,房地(土地+建物)+車位,花蓮縣吉安鄉慈勝段449地號,24.42,住,,,1100426,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,89.18,2,2,2,有,無,7470000,89836,坡道平面,17.16,1000000,,RPPNMLOJQHGGFAU66DB,民治維新
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街,11.94,住,,,1100629,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,31.96,1,1,1,有,無,2450000,76658,,0.0,0,,RPVNMLQJQHGGFAU37CB,無
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街,25.7,住,,,1100630,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,72.69,2,1,1,有,無,5280000,72637,,0.0,0,,RPWNMLQJQHGGFAU47CB,無
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街,25.7,住,,,1100630,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,72.69,2,1,1,有,無,5300000,72912,,0.0,0,,RPXNMLQJQHGGFAU57CB,無
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街,11.94,住,,,1100629,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,31.96,1,1,1,有,無,2350000,73529,,0.0,0,,RPPOMLQJQHGGFAU86CB,無
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街,25.7,住,,,1100629,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,72.69,2,1,1,有,無,5250000,72225,,0.0,0,,RPQOMLQJQHGGFAU96CB,無
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕三街,21.79,商,,,1100729,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.64,2,2,1,有,無,6650000,71017,,0.0,0,,RPSNMLKKQHGGFAU56CB,風華居
花蓮市,房地(土地+建物),花蓮縣花蓮市民生路,12.07,其他,,,1100713,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.47,3,1,2,有,無,8900000,79842,,0.0,0,,RPTNMLKKQHGGFAU66CB,三銳海景
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔十二街8之1號,32.5,住,,,1090331,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.52,0,0,0,無,無,4900000,51298,,0.0,0,,RPUNMLKKQHGGFAU76CB,印象莫內
花蓮市,房地(土地+建物),花蓮縣花蓮市花蓮市中正路315巷,18.92,商,,,1091005,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.79,0,0,0,無,無,7000000,66169,,0.0,0,,RPVNMLKKQHGGFAU86CB,福呈上品
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128號,29.92,住,,,1100516,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.71,0,0,0,無,無,3400000,48773,,0.0,0,,RPWNMLKKQHGGFAU96CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1100521,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.54,0,0,0,無,無,3350000,49600,,0.0,0,,RPOOMLKKQHGGFAU88CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1100202,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.33,0,0,0,無,無,3330000,49458,,0.0,0,,RPPOMLKKQHGGFAU98CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1100527,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.54,0,0,0,無,無,3500000,51821,,0.0,0,,RPQOMLKKQHGGFAU09CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1100527,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.54,0,0,0,無,無,3500000,51821,,0.0,0,,RPROMLKKQHGGFAU56CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1091212,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.54,0,0,0,無,無,3600000,53302,,0.0,0,,RPSOMLKKQHGGFAU66CB,太魯閣讚
新城鄉,房地(土地+建物),花蓮縣新城鄉新興段128-1號,29.88,住,,,1091224,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.33,0,0,0,無,無,3600000,53468,,0.0,0,,RPTOMLKKQHGGFAU76CB,太魯閣讚
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海五街,25.79,住,,,1100327,土地4建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.01,2,2,2,有,無,4710000,58868,,0.0,0,,RPXOMLKKQHGGFAU17CB,羅馬一品
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海五街,30.29,住,,,1100316,土地4建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.0,2,2,2,有,無,5820000,61915,,0.0,0,,RPOPMLKKQHGGFAU98CB,羅馬一品
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海五街,25.79,住,,,1100325,土地4建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.01,2,2,2,有,無,4900000,61242,,0.0,0,,RPPPMLKKQHGGFAU09CB,羅馬一品
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,29.68,住,,,1081127,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.63,2,2,2,有,無,4978000,57463,,0.0,0,,RPQPMLKKQHGGFAU56CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,35.28,住,,,1081130,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.58,2,2,1,有,無,6100000,58892,,0.0,0,,RPRPMLKKQHGGFAU66CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,35.28,住,,,1081129,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.55,2,2,1,有,無,6170000,59015,,0.0,0,,RPSPMLKKQHGGFAU76CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,34.16,住,,,1081125,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.47,2,2,1,有,無,6140000,60510,,0.0,0,,RPTPMLKKQHGGFAU86CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,40.88,住,,,1090420,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.58,2,2,2,有,無,5560000,63485,,0.0,0,,RPUPMLKKQHGGFAU96CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,34.72,住,,,1090417,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.77,2,2,1,有,無,6840000,66556,,0.0,0,,RPVPMLKKQHGGFAU07CB,晴空樹
吉安鄉,房地(土地+建物),花蓮縣花蓮市華興街,34.72,住,,,1081213,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.14,2,2,1,有,無,6330000,61974,,0.0,0,,RPWPMLKKQHGGFAU17CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市華興街,29.68,住,,,1081122,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.38,2,2,2,有,無,5740000,60487,一樓平面,13.75,500000,,RPXPMLKKQHGGFAU27CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市華興街,35.28,住,,,1081127,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.37,2,2,1,有,無,7000000,57904,一樓平面,13.75,1000000,,RPOQMLKKQHGGFAU09CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市華興街,29.68,住,,,1081122,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.38,2,2,2,有,無,6051000,60614,一樓平面,13.75,800000,,RPPQMLKKQHGGFAU56CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市華興街,34.16,住,,,1081126,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.46,2,2,1,有,無,6900000,58584,一樓平面,13.75,1000000,,RPRQMLKKQHGGFAU76CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣花蓮市華興街,29.68,住,,,1081125,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.38,2,2,2,有,無,5810000,57832,一樓平面,13.75,800000,,RPSQMLKKQHGGFAU86CB,晴空樹
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海五街,25.79,住,,,1100325,土地4建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.88,2,2,2,有,無,5900000,61242,一樓平面,22.87,1000000,,RPTQMLKKQHGGFAU96CB,羅馬一品
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海五街,30.29,住,,,1100312,土地4建物1車位2,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.71,2,2,2,有,無,8310000,65000,一樓平面,47.71,2200000,,RPVQMLKKQHGGFAU17CB,羅馬一品
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海五街,25.79,住,,,1100314,土地4建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.01,2,2,2,有,無,4598000,57468,,0.0,0,,RPWQMLKKQHGGFAU27CB,羅馬一品
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市介林二街,11.94,住,,,1100629,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,45.71,1,1,1,有,無,3100000,75094,一樓平面,13.75,700000,,RPQNMLMKQHGGFAU56CB,無
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興四街41之1號,92.0,住,,,1100724,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.08,3,3,4,有,無,10450000,56159,,0.0,0,,RPSNMLMKQHGGFAU76CB,福興段四戶新建
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路,11.58,商,,,1100801,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.26,2,1,1,有,無,6850000,72671,,0.0,0,,RPQNMLQKQHGGFAU96CB,三銳首富
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富吉路,14.31,商,,,1100731,土地2建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.75,2,1,1,有,無,9190000,86853,坡道機械,5.15,800000,含裝潢費；,RPRNMLQKQHGGFAU07CB,後站都心
