編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPPMLNKRHGGFBE08CC,24,42.62,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPPPMLNKRHGGFBE08CC,24,124.62,住商用,鋼筋混凝土造,86年4月21日,三十五層,
RPPPMLNKRHGGFAE97CC,40,44.01,,鋼筋混凝土造,70年6月19日,十層,
RPPPMLNKRHGGFAE97CC,40,9.92,,鋼筋混凝土造,70年6月19日,十層,
RPQOMLLKRHGGFFE28CC,3,9.91,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,
RPQOMLLKRHGGFFE28CC,3,20.35,集合住宅,鋼筋混凝土造,107年8月20日,七層,
RPUOMLOKRHGGFAE48CC,37,182.59,,鋼筋混凝土造,73年7月12日,十二層,
RPVOMLOKRHGGFAE58CC,32,157.16,商業用,鋼筋混凝土造,79年1月22日,十三層,
RPVOMLOKRHGGFAE58CC,32,61.31,見使用執照,鋼筋混凝土造,79年1月22日,十四層,
RPTOMLNKRHGGFBE38CC,30,143.87,商業用,鋼筋混凝土造,80年12月19日,十八層,
RPTOMLNKRHGGFBE38CC,30,192.54,商業用,鋼筋混凝土造,80年12月19日,十八層,
RPTOMLNKRHGGFBE38CC,30,226.45,見使用執照,鋼筋混凝土造,80年12月19日,十八層,
RPOPMLNKRHGGFBE97CC,24,98.06,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPOPMLNKRHGGFBE97CC,24,69.25,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPXPMLNKRHGGFBE88CC,44,53.35,,鋼筋混凝土造,66年11月10日,五層,
RPXOMLOKRHGGFAE78CC,40,20.65,,鋼筋混凝土造,70年11月24日,十二層,
RPXOMLOKRHGGFAE78CC,40,4.52,,鋼筋混凝土造,70年11月24日,十二層,
RPTNMLOKRHGGFCE48CC,23,26.60,住家用,鋼骨造,88年2月9日,三十九層,
RPTNMLOKRHGGFCE48CC,23,12.98,共有部份,鋼骨造,88年2月9日,三十九層,
RPPSMLOKRHGGFCE58CC,11,59.76,住家用,鋼筋混凝土造,100年1月25日,十五層,
RPPSMLOKRHGGFCE58CC,11,32.17,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、自行車停車空間、門廊、外廊、陽台、梯廳、樓梯間、車道、水箱及機械室等１１項。,鋼筋混凝土造,100年1月25日,十五層,
RPRSMLOKRHGGFCE78CC,14,89.70,住家用,鋼筋混凝土造,96年5月9日,二十七層,
RPRSMLOKRHGGFCE78CC,14,49.90,共有部份,鋼筋混凝土造,96年5月9日,二十七層,
RPQNNLOKRHGGFDE38CC,15,8.66,商業用,鋼筋混凝土造,95年7月26日,十層,
RPQNNLOKRHGGFDE38CC,,7.35,防空避難室兼停車空間,鋼筋混凝土造,,十層,
RPSQMLNKRHGGFFE88CC,17,185.13,住商用,鋼筋混凝土造,93年5月17日,四層,
RPVOMLOKRHGGFGE56CC,50,19.89,住家用,加強磚造,60年12月30日,三層,
RPXOMLOKRHGGFGE76CC,50,19.89,住家用,加強磚造,60年12月30日,三層,
RPOPMLOKRHGGFGE58CC,43,56.10,住家用,鋼筋混凝土造,68年1月20日,五層,
RPWOMLOKRHGGFEE09CC,20,20.91,住家用,鋼筋混凝土結構造,90年9月7日,六層,
RPWOMLOKRHGGFEE09CC,20,11.21,見使用執照,見使用執照,90年9月7日,六層,
RPQPMLOKRHGGFEE58CC,6,24.33,集合住宅,鋼筋混凝土,104年5月29日,十五層,
RPRPMLOKRHGGFEE68CC,1,65.36,集合住宅,鋼筋混凝土造,109年9月4日,二十三層,
RPQPMLOKRHGGFEE58CC,6,22.23,本共有部分之項目有防空避難室兼停車空間、法定騎樓、車道、停車空間、門廊、梯間、管委會使用空間（一）、管委會使用空間（二）、樓梯間、機械室、水箱等１１項。,鋼筋混凝土,104年5月29日,十五層,
RPRPMLOKRHGGFEE68CC,1,66.47,本共有部分之項目有停車空間、防空避難室兼停車空間、防災中心、中繼水箱、樓梯間等５項。,鋼筋混凝土造,109年9月4日,二十三層,
RPPPMLNKRHGGFGE58CC,3,167.33,作業廠房,鋼骨造,107年10月26日,一層,
RPSPMLOKRHGGFEE78CC,8,98.05,住家用,鋼筋混凝土造,102年11月11日,十五層,
RPSPMLOKRHGGFEE78CC,8,68.11,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、管理委員會使用空間、門廳、梯間、門廊、車道面積、陽台、樓梯間、水箱、機械室等１２項。,鋼筋混凝土造,102年11月11日,十五層,
RPTPMLOKRHGGFEE88CC,15,22.69,住商用,鋼筋混凝土造,95年5月11日,五層,
RPTPMLOKRHGGFEE88CC,15,66.58,住商用,鋼筋混凝土造,95年5月11日,五層,
RPVPMLOKRHGGFEE09CC,2,56.49,集合住宅,鋼筋混凝土,108年7月18日,十五層,
RPVPMLOKRHGGFEE09CC,2,30.98,本共有部分之項目有防空避難室、停車空間、機械停車空間、管理委員會使用空間、騎樓、門廳、門廊、車道、管道間、梯間、樓梯間、水箱、機械房等１３項。,鋼筋混凝土,108年7月18日,十五層,
RPOPMLNKRHGGFAE87CC,40,31.89,,鋼筋混凝土造,70年7月13日,八層,
RPWOMLOKRHGGFFE56CC,28,126.23,住家用,鋼筋混凝土造,82年11月25日,十五層,
RPQPMLOKRHGGFFE68CC,3,9.70,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,
RPQPMLOKRHGGFFE68CC,3,19.92,集合住宅,鋼筋混凝土造,107年8月20日,七層,
RPSNMLOKRHGGFJE09CC,26,226.40,住家用,鋼筋混凝土造,84年12月30日,四層,
RPQOMLPKRHGGFIE09DC,6,51.07,集合住宅,鋼筋混凝土造,104年7月24日,十五層,
RPUOMLPKRHGGFIE86DC,6,99.83,集合住宅,鋼筋混凝土造,104年12月17日,十層,
RPVPMLPKRHGGFFE66CC,3,9.70,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,
RPVPMLPKRHGGFFE66CC,3,19.92,集合住宅,鋼筋混凝土造,107年8月20日,七層,
RPPQMLPKRHGGFFE78CC,28,15.54,住家用,鋼筋混凝土造,82年12月20日,十六層,
RPPQMLPKRHGGFFE78CC,28,9.50,梯間，機械房，水箱，避難室兼停車空間，開放空間,鋼筋混凝土造,82年12月20日,十六層,
RPRPMLOKRHGGFFE78CC,3,9.70,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,
RPRPMLOKRHGGFFE78CC,3,19.92,集合住宅,鋼筋混凝土造,107年8月20日,七層,
RPOPMLOKRHGGFAE97CC,17,84.66,住家用,鋼筋混凝土造,93年10月18日,十四層,
RPOPMLOKRHGGFAE97CC,17,55.67,共有部份,鋼筋混凝土造,93年10月18日,十四層,
RPTNMLOKRHGGFBE38CC,41,76.29,,鋼筋混凝土造,70年1月18日,五層,
RPOSMLOKRHGGFCE48CC,37,71.48,,鋼筋混凝土造,73年10月3日,五層,
RPPPMLOKRHGGFIE88CC,3,25.63,集合住宅,鋼筋混凝土,107年6月6日,四層,
RPTNMLOKRHGGFJE56CC,26,142.69,住家用,鋼筋混凝土造,84年12月30日,四層,
RPUNMLOKRHGGFJE66CC,26,142.69,住家用,鋼筋混凝土造,84年12月30日,四層,
RPQQMLPKRHGGFFE88CC,28,13.71,住家用,鋼筋混凝土造,82年12月20日,十六層,
RPQQMLPKRHGGFFE88CC,28,5.59,梯間，機械房，水箱，避難室兼停車空間，開放空間,鋼筋混凝土造,82年12月20日,十六層,
RPSNMLPKRHGGFEE68CC,26,117.70,住家用,鋼筋混凝土造,84年8月18日,十三層,
RPSPMLPKRHGGFEE88CC,27,74.73,住家用,鋼筋混凝土造,83年3月5日,十二層,
RPSPMLPKRHGGFEE88CC,27,13.66,見使用執照,鋼筋混凝土造,83年3月5日,十二層,
RPTOMLPKRHGGFEE88CC,27,47.17,住商用,鋼筋混凝土造,83年10月27日,十三層,
RPTOMLPKRHGGFEE88CC,27,47.17,住商用,鋼筋混凝土造,83年10月27日,十三層,
RPTOMLPKRHGGFEE88CC,27,13.03,住商用,鋼筋混凝土造,83年10月27日,十三層,
RPTOMLPKRHGGFEE88CC,27,4.61,住商用,鋼筋混凝土造,83年10月27日,十三層,
RPTOMLPKRHGGFEE88CC,27,4.61,住商用,鋼筋混凝土造,83年10月27日,十三層,
RPTOMLPKRHGGFEE88CC,27,25.64,見使用執照,鋼筋混凝土造,83年10月27日,十三層,
RPQPMLPKRHGGFEE68CC,30,149.54,住商用,鋼筋混凝土造,80年7月3日,十四層,
RPVPMLPKRHGGFEE56CC,21,105.77,住家用,見使用執照,89年4月11日,十層,
RPVPMLPKRHGGFEE56CC,21,30.23,見使用執照,見使用執照,89年4月11日,十層,
RPPUMLPKRHGGFDE98CC,23,35.92,商業用,鋼骨鋼筋混凝土造,87年9月29日,二十五層,
RPPUMLPKRHGGFDE98CC,23,15.73,見使用執照,鋼骨鋼筋混凝土造,87年9月29日,二十五層,
RPXOMLPKRHGGFCE09CC,15,88.39,住家用,鋼筋混凝土結構造,96年1月26日,十五層,
RPXOMLPKRHGGFCE09CC,15,62.23,共有部份,鋼筋混凝土結構造,96年1月26日,十五層,
RPRQMLPKRHGGFEE88CC,28,18.19,住商用,鋼筋混凝土造,82年11月17日,八層,
RPRQMLPKRHGGFEE88CC,28,3.95,見使用執照,鋼筋混凝土造,82年11月17日,八層,
RPSQMLPKRHGGFEE98CC,41,15.74,,鋼筋混凝土造,70年1月13日,三層,
RPUOMLPKRHGGFGE56CC,9,261.46,店舖、停車空間、住宅、樓梯間、機械房,鋼筋混凝土造,101年4月1日,四層,
RPWTMLPKRHGGFDE96CC,16,61.18,住家用,鋼筋混凝土造,94年9月13日,十五層,
RPWTMLPKRHGGFDE96CC,16,23.10,見使用執照,鋼筋混凝土造,94年9月13日,十五層,
RPWUMLPKRHGGFDE07CC,32,23.64,,鋼筋混凝土造,78年10月19日,七層,
RPQSMLPKRHGGFDE88CC,42,207.36,,鋼筋混凝土造,68年9月25日,四層,
RPWUMLPKRHGGFDE07CC,32,14.17,,鋼筋混凝土造,78年10月19日,七層,
RPPQMLPKRHGGFCE48CC,12,68.96,住家用,鋼筋混凝土造,98年12月24日,十九層,
RPPQMLPKRHGGFCE48CC,12,42.00,本共有部分之項目有避難室兼停車空間、管委會使用空間、門廳、車道、防災中心、水池、水箱、樓梯間及機械室等九項。,鋼筋混凝土造,98年12月24日,十九層,
RPQQMLPKRHGGFCE58CC,14,175.59,住家用,鋼筋混凝土造,96年5月9日,二十七層,
RPQQMLPKRHGGFCE58CC,14,125.84,共有部份,鋼筋混凝土造,96年5月9日,二十七層,
RPSRMLPKRHGGFCE88CC,43,69.54,,鋼筋混凝土造,67年6月5日,四層,
RPUOMLPKRHGGFAE58CC,15,89.52,住家用,鋼筋混凝土造,96年2月8日,十五層,
RPUOMLPKRHGGFAE58CC,15,44.42,防空避難室、停車空間、樓梯間、電梯機械室、水箱、排煙室,鋼筋混凝土造,96年2月8日,十五層,
RPTOMLQKRHGGFAE58CC,13,264.46,商業用,鋼骨造,97年3月14日,一層,
RPPNMLQKRHGGFAE08CC,30,33.20,住家用,鋼筋混凝土造,80年8月10日,十六層,
RPUNMLPKRHGGFBE58CC,9,51.77,住家用,鋼筋混凝土造,101年5月9日,十四層,
RPPNMLQKRHGGFAE08CC,30,14.10,,鋼筋混凝土造,80年8月10日,十六層,
RPUNMLPKRHGGFBE58CC,9,46.77,見其他登記事項,鋼筋混凝土造,101年5月9日,十四層,
RPPPMLPKRHGGFBE28CC,39,14.27,,鋼筋混凝土造,72年2月28日,八層,
RPPPMLPKRHGGFBE28CC,39,1.99,,鋼筋混凝土造,72年2月28日,八層,
RPRPMLPKRHGGFAE38CC,64,15.29,,加強磚造,46年8月6日,一層,
RPSPMLPKRHGGFAE48CC,89,22.41,,加強磚造,21年3月5日,四層,
RPTPMLPKRHGGFAE58CC,89,22.41,,加強磚造,21年3月5日,四層,
RPTNMLQKRHGGFBE58CC,50,80.62,,加強磚造,60年9月10日,二層,
RPSNMLQKRHGGFBE48CC,50,68.31,,加強磚造,60年8月30日,二層,
RPUNMLQKRHGGFDE88CC,15,52.62,住家用,鋼筋混凝土造,95年7月11日,十五層,
RPUNMLQKRHGGFDE88CC,15,26.23,防空避難室兼停車空間，管理員室，開放空間，車道，樓梯間，機械室，水箱,鋼筋混凝土造,95年7月11日,十五層,
RPROMLQKRHGGFDE68CC,2,80.92,集合住宅,鋼筋混凝土造,108年6月18日,十五層,
RPRNMLQKRHGGFDE58CC,41,17.46,,鋼筋混凝土造,69年7月18日,十二層,
RPRNMLQKRHGGFDE58CC,41,6.27,,鋼筋混凝土造,69年7月18日,十二層,
RPRPMLQKRHGGFDE78CC,26,23.27,住家用,鋼筋混凝土造,84年6月15日,二十一層,
RPRPMLQKRHGGFDE78CC,26,9.33,見使用執照,鋼筋混凝土造,84年6月15日,二十一層,
RPTOMLQKRHGGFBE68CC,33,41.09,,鋼筋混凝土造,77年9月15日,十二層,
RPTOMLQKRHGGFBE68CC,33,11.32,,鋼筋混凝土造,77年9月15日,十二層,
RPWOMLQKRHGGFBE98CC,42,71.64,,鋼筋混凝土造,68年9月8日,五層,
RPPOMLQKRHGGFBE28CC,22,30.08,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPPOMLQKRHGGFBE28CC,22,11.30,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPPOMLQKRHGGFBE28CC,22,1.74,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPPOMLQKRHGGFBE28CC,22,3.43,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPPNMLQKRHGGFCE28CC,43,65.94,,鋼筋混凝土造,67年9月20日,五層,
RPOPMLQKRHGGFCE38CC,23,142.03,住家用,鋼骨造,88年2月9日,三十九層,
RPTNMLQKRHGGFEE88CC,29,83.03,住家用,鋼筋混凝土造,81年12月10日,十層,
RPTNMLQKRHGGFEE88CC,29,28.49,見使用執照,鋼筋混凝土造,81年12月10日,十層,
RPVNMLQKRHGGFEE09CC,9,129.61,住家用,鋼筋混凝土造,101年11月15日,十五層,
RPVNMLQKRHGGFEE09CC,9,58.60,本共有部分之項目有防空避難室兼停車空間、停車空間、頂蓋型開放空間、資源環保室、管委會使用空間、梯間、車道、樓梯間、機械室、水箱等１０項。,鋼筋混凝土造,101年11月15日,十五層,
RPROMLQKRHGGFEE78CC,30,297.72,住商用,鋼筋混凝土造,80年7月3日,十四層,
RPROMLQKRHGGFEE78CC,30,166.92,見使用執照,鋼筋混凝土造,80年7月3日,十四層,
RPPPMLPKRHGGFAE18CC,25,20.65,住家用,鋼筋混凝土造,86年2月17日,十三層,
RPPPMLPKRHGGFAE18CC,25,9.62,見使用執照,鋼筋混凝土造,86年2月17日,十三層,
RPOPMLQKRHGGFEE58CC,6,51.51,集合住宅,鋼筋混凝土,104年11月3日,十五層,
RPOPMLQKRHGGFEE58CC,6,35.02,本共有部分之項目有防空避難室兼停車空間、安全梯、管道間、門廊、梯廳、門廳兼梯廳、樓，電梯間、管理委員會使用空間、車道、機械室、水箱、樓梯間共計１２項,鋼筋混凝土,104年11月3日,十五層,
RPWPMLQKRHGGFEE76CC,5,65.05,集合住宅,鋼筋混凝土,106年1月23日,十五層,
RPROMLQKRHGGFAE38CC,26,72.63,住家用,鋼筋混凝土造,84年3月2日,二十層,
RPROMLQKRHGGFAE38CC,26,22.23,見使用執照,鋼筋混凝土造,84年3月2日,二十層,
RPWPMLQKRHGGFEE76CC,5,32.25,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、車道、公共服務空間、梯廳、外廊、梯間、水箱、機械室等１０項。,鋼筋混凝土,106年1月23日,十五層,
RPWNMLQKRHGGFBE88CC,56,64.30,,加強磚造,54年10月21日,二層,
RPSOMLQKRHGGFDE78CC,43,68.85,住家用,鋼筋混凝土造,67年12月16日,十一層,
RPTOMLRKRHGGFEE09CC,11,56.90,辦公室，集合住宅,鋼筋混凝土造,99年3月15日,四層,
RPXNMLRKRHGGFGE96CC,30,140.76,住家用,鋼筋混凝土造,80年3月20日,十五層,
RPXNMLRKRHGGFGE96CC,30,22.06,共有部份,鋼筋混凝土造,80年3月20日,十八層,
RPOOMLRKRHGGFDE48CC,46,76.56,,鋼筋混凝土造,64年12月22日,三層,
RPWNMLQKRHGGFEE56CC,20,19.72,住家用,見使用執照,90年9月7日,六層,
RPWNMLQKRHGGFEE56CC,20,10.51,見使用執照,見使用執照,90年9月7日,六層,
RPSNMLRKRHGGFLE96CC,3,232.45,集合住宅,鋼筋混凝土造,107年11月22日,三層,
RPROMLRKRHGGFDE78CC,26,46.94,住家用,鋼筋混凝土造,84年8月1日,七層,
RPUOMLRKRHGGFDE09CC,51,41.45,住商用,加強磚造,59年12月23日,三層,
RPUPMLRKRHGGFDE56CC,42,95.74,,鋼筋混凝土造,68年11月28日,五層,
RPRQMLRKRHGGFDE98CC,25,112.36,住商用,鋼筋混凝土造,85年7月29日,十六層,
RPRQMLRKRHGGFDE98CC,25,19.26,見使用執照,鋼筋混凝土造,85年7月29日,十六層,
RPWPMLRKRHGGFEE86CC,1,47.87,集合住宅,鋼筋混凝土,109年6月11日,二十三層,
RPWPMLRKRHGGFEE86CC,1,56.55,本共有部分之項目有防空避難室兼停車空間、公共梯間、頂蓋型開放空間、門廊、防災中心、緩衝空間、車道、停車空間、管委會使用空間、交誼室、樓梯間、中繼設備、機械室、水箱等１４項。,鋼筋混凝土,109年6月11日,二十三層,
RPXRMLRKRHGGFDE07CC,1,50.12,集合住宅,鋼筋混凝土造,109年11月2日,二十六層,
RPXRMLRKRHGGFDE07CC,1,26.88,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,二十六層,
RPPOMLRKRHGGFCE48CC,24,118.01,住家用,鋼筋混凝土造,86年5月27日,二十七層,
RPPOMLRKRHGGFCE48CC,24,39.21,見使用執照,鋼筋混凝土造,86年5月27日,二十七層,
RPPOMLRKRHGGFCE48CC,24,24.05,見使用執照,鋼筋混凝土造,86年5月27日,二十七層,
RPOOMLRKRHGGFCE38CC,4,151.83,集合住宅,鋼筋混凝土造,106年9月4日,二十八層,
RPOOMLRKRHGGFCE38CC,4,112.56,防空避難室兼停車空間、停車空間、防災中心、出入口緩衝空間、樓梯間、陽台、管委會使用空間、中繼水箱、機械室及水箱等１０項,鋼筋混凝土造,106年9月4日,二十八層,
RPWQMLRKRHGGFCE76CC,11,34.16,住家用,鋼筋混凝土造,100年1月25日,十五層,
RPWQMLRKRHGGFCE76CC,11,18.41,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、自行車停車空間、門廊、外廊、陽台、梯廳、樓梯間、車道、水箱及機械室等１１項。,鋼筋混凝土造,100年1月25日,十五層,
RPRNMLRKRHGGFBE48CC,3,47.00,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,
RPRNMLRKRHGGFBE48CC,3,25.11,共有部份,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,
RPUNMLRKRHGGFBE78CC,38,94.45,,鋼筋混凝土造,72年9月15日,五層,
RPUQMLRKRHGGFEE76CC,27,93.34,住家用,鋼筋混凝土造,83年12月7日,十層,
RPUQMLRKRHGGFEE76CC,27,23.23,見使用執照,鋼筋混凝土造,83年12月7日,十層,
RPWNMLRKRHGGFBE98CC,45,85.21,,鋼筋混凝土造,65年12月2日,五層,
RPPOMLRKRHGGFBE38CC,3,38.62,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,
RPPOMLRKRHGGFBE38CC,3,20.60,共有部份,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,
RPSOMLRKRHGGFBE68CC,36,147.31,,鋼筋混凝土造,74年7月31日,五層,
RPSOMLRKRHGGFBE68CC,36,10.02,,鋼筋混凝土造,74年7月31日,五層,
RPVOMLRKRHGGFAE88CC,36,26.82,,鋼筋混凝土造,75年2月17日,十六層,
RPVOMLRKRHGGFAE88CC,36,8.32,,鋼筋混凝土造,75年2月17日,十六層,
RPVOMLRKRHGGFAE88CC,36,2.64,,鋼筋混凝土造,75年2月17日,十六層,
RPXOMLRKRHGGFBE56CC,25,168.71,住商用,鋼筋混凝土造,85年7月8日,十七層,
RPXOMLRKRHGGFBE56CC,25,37.83,見使用執照,鋼筋混凝土造,85年7月8日,十七層,
RPTQMLRKRHGGFDE56CC,43,41.88,,鋼筋混凝土造,67年12月20日,五層,
RPVRMLRKRHGGFDE86CC,26,156.61,住家用,鋼筋混凝土造,85年2月16日,十三層,
RPVRMLRKRHGGFDE86CC,26,58.94,見使用執照,鋼筋混凝土造,85年2月16日,十三層,
RPPQMLMLRHGGFAE08CC,7,185.69,住家用,鋼骨構造,103年5月8日,二十一層,
