編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPPMLLKRHGGFAB47CC,4,97.65,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、昇降機間（排煙室）、安全梯、廣場式開放空間（有頂蓋）、公共服務空間、梯廳、水箱、車道、機械室、梯廳（排煙室）、消防機房、汙水機房、停車空間、排煙室、一般昇降機間、電錶箱區、梯間、水錶室、台電配電室、發電機室、電信室、防災中心、消防中繼機房、垃圾室、特別安全梯、陽台、走廊、管委會使用空間、無障礙廁所、機車區、無障礙緊急昇降機間等３１項。,鋼筋混凝土造,106年11月1日,二十二層,
RPPOMLLKRHGGFDB67CC,2,40.69,集合住宅,鋼筋混凝土造,108年8月18日,十五層,
RPPOMLLKRHGGFDB67CC,2,20.46,本共有部分之項目有防空避難室兼停車空間、台電配電室、排煙室、昇降機間、樓梯間、梯廳、消防機房、污水機房、水箱、車道、停車空間、景觀機房、電信機房、緊急發電機室、機車停車區、公共服務空間、門廳、垃圾集中室、無障礙廁所、頂蓋型開放空間、水箱錶室、電梯機房、梯間等２３項,鋼筋混凝土造,108年8月18日,十五層,
RPUNMLMKRHGGFJB88DC,28,22.06,集合住宅,鋼筋混凝土造,82年12月31日,十二層,
RPUNMLMKRHGGFJB88DC,28,9.45,共有部分,鋼筋混凝土造,82年12月31日,十二層,
RPSNMLMKRHGGFJB68DC,28,22.18,集合住宅,鋼筋混凝土造,82年12月31日,十二層,
RPSNMLMKRHGGFJB68DC,28,9.45,共有部分,鋼筋混凝土造,82年12月31日,十二層,
RPQOMLLKRHGGFDB77CC,24,17.52,住家用,鋼筋混凝土造,86年6月2日,十三層,
RPQOMLLKRHGGFDB77CC,24,9.56,共用部份,鋼筋混凝土造,86年6月2日,十三層,
RPXNMLNKRHGGFIB09CC,16,273.77,店舖、住房、梯間,鋼筋混凝土造,94年12月15日,四層,
RPTNMLMKRHGGFJB78DC,28,64.68,人行道、店舖,鋼筋混凝土造,82年12月31日,十二層,
RPTNMLMKRHGGFJB78DC,28,8.27,共有部分,鋼筋混凝土造,82年12月31日,十二層,
RPPNMLLKRHGGFHB08DC,22,66.88,住家用,鋼筋混凝土造,88年6月9日,十二層,
RPPNMLLKRHGGFHB08DC,22,24.16,共有部分,鋼筋混凝土造,88年6月9日,十二層,
RPPNMLLKRHGGFHB08DC,22,4.79,共有部分,鋼筋混凝土造,88年6月9日,十二層,
RPWNMLNKRHGGFHB88CC,7,47.85,店舖,鋼筋混凝土造,104年2月5日,四層,
RPWNMLNKRHGGFHB88CC,7,32.03,人行道、梯間,鋼筋混凝土造,104年2月5日,四層,
RPQNMLNKRHGGFAB57CC,25,19.17,集合住宅,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNKRHGGFAB57CC,25,3.30,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNKRHGGFAB57CC,25,3.72,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNKRHGGFAB57CC,25,.89,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNKRHGGFAB57CC,25,1.46,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLLKRHGGFJB38DC,2,172.26,廠房、樓梯間,鋼筋混凝土造,108年4月1日,一層,
RPTOMLNKRHGGFAB97CC,31,66.46,商業用,鋼筋混凝土造,80年2月4日,十二層,
RPRNMLNKRHGGFKB68CC,31,131.95,住家用,加強磚造,79年5月21日,二層,
RPTOMLNKRHGGFAB97CC,31,36.07,梯間，走道，機械室，水箱，配電室，停車空間，避難室,鋼筋混凝土造,80年2月4日,十二層,
RPRPMLNKRHGGFAB87CC,40,21.82,住家用,鋼筋混凝土造,70年12月31日,十一層,
RPRPMLNKRHGGFAB87CC,40,8.98,人行道，走道，電梯間，梯間，避難室，變電室，停車空間,鋼筋混凝土造,70年12月31日,十一層,
RPQOMLNKRHGGFIB48CC,26,23.13,集合住宅,鋼筋混凝土造,84年12月22日,十六層,
RPQOMLNKRHGGFIB48CC,26,12.50,共有部份,鋼筋混凝土造,84年12月22日,十六層,
RPVOMLNKRHGGFAB18CC,96,136.24,商業用,木造,15年1月1日,二層,
RPTPMLNKRHGGFAB08CC,31,66.46,商業用,鋼筋混凝土造,80年2月4日,十二層,
RPTPMLNKRHGGFAB08CC,31,36.07,梯間，走道，機械室，水箱，配電室，停車空間，避難室,鋼筋混凝土造,80年2月4日,十二層,
RPQPMLNKRHGGFCB97CC,3,155.68,集合住宅,鋼筋混凝土造,108年1月19日,二十四層,
RPQPMLNKRHGGFCB97CC,3,49.32,本共有部分係依使用執照之建築概要表記載項目有：停車空間、消防機房、水箱、污水機房、消防中繼機房、排煙室、電信室、發電機房配電室、停車空間兼防空避難室、台電配電室、發電機房、電錶室、受電箱室、昇降機道、有頂蓋型沿街步道式開放空間兼騎樓、門廳、垃圾儲存空間、防災中心、車道、梯廳、梯廳出入口、管委會空間、管委會多功能交誼廳、健身休閒、公廁、特別安全梯、昇降機、緊急昇降機、設備管道間、管委會門廳、信箱間、有頂蓋型沿街步道式開放空間、走道、管道間、梯間、昇降機道、緊急昇降機道、緊急用昇降機間、雨水貯留設備水箱、樓梯間、機械室、消防水箱、水錶室、電梯機房等４４項。,鋼筋混凝土造,108年1月19日,二十四層,
RPQPMLNKRHGGFCB97CC,3,28.49,本共有部分係依使用執照之建築概要表記載項目有：梯廳、排煙室、梯間、緊急用昇降機道、緊急用昇降機間、昇降機道、設備管道間等７項。,鋼筋混凝土造,108年1月19日,二十四層,
RPWPMLNKRHGGFCB58CC,5,89.73,人行道、店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,105年5月12日,五層,
RPUPMLNKRHGGFCB38CC,33,62.96,住家用,鋼筋混凝土造,77年7月12日,五層,
RPUPMLNKRHGGFCB38CC,33,5.39,共用部份,鋼筋混凝土造,77年7月12日,五層,
RPPPMLOKRHGGFBB87CC,34,70.62,住家用,鋼筋混凝土造,76年10月2日,五層,
RPPPMLOKRHGGFBB87CC,34,8.53,共有部份,鋼筋混凝土造,76年10月2日,五層,
RPQPMLNKRHGGFBB87CC,16,48.14,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPQPMLNKRHGGFBB87CC,16,19.26,共有部分,鋼筋混凝土造,94年12月8日,十八層,
RPTOMLNKRHGGFBB08CC,29,13.55,住家用,鋼筋混凝土造,81年5月14日,四層,
RPRQMLNKRHGGFCB18CC,28,83.36,住家用,鋼筋混凝土造,82年11月10日,二十三層,
RPRQMLNKRHGGFCB18CC,28,10.71,共用部份,鋼筋混凝土造,82年11月10日,二十一層,
RPRQMLNKRHGGFCB18CC,28,2.63,共用部份,鋼筋混凝土造,82年11月10日,二十一層,
RPTPMLOKRHGGFBB28CC,25,84.17,住家用,鋼筋混凝土造,86年1月30日,七層,
RPTPMLOKRHGGFBB28CC,25,25.87,共有部分,鋼筋混凝土造,86年1月30日,七層,
RPTPMLOKRHGGFBB28CC,25,6.23,共有部分,鋼筋混凝土造,86年1月30日,七層,
RPRPMLOKRHGGFBB08CC,16,219.44,住宅，水箱,鋼筋混凝土造,94年12月2日,四層,
RPPSMLNKRHGGFCB18CC,28,58.82,住家用,鋼筋混凝土造,83年1月22日,五層,
RPPSMLNKRHGGFCB18CC,28,15.23,共用部份,鋼筋混凝土造,83年1月22日,五層,
RPRQMLOKRHGGFBB18CC,29,27.85,住家用,鋼筋混凝土造,81年12月5日,七層,
RPRQMLOKRHGGFBB18CC,29,5.19,共有部分,鋼筋混凝土造,81年12月5日,七層,
RPOOMLOKRHGGFBB67CC,38,94.62,住家用,鋼筋混凝土造,72年4月20日,五層,
RPOOMLOKRHGGFBB67CC,38,3.70,共有部份,鋼筋混凝土造,72年4月20日,五層,
RPOOMLOKRHGGFBB67CC,38,2.86,共有部份,鋼筋混凝土造,72年4月20日,五層,
RPSQMLOKRHGGFBB28CC,22,103.84,住家用,鋼筋混凝土造,88年7月13日,十四層,
RPSQMLOKRHGGFBB28CC,22,40.30,共有部分,鋼筋混凝土造,88年7月13日,十四層,
RPSQMLOKRHGGFBB28CC,22,10.24,共有部分,鋼筋混凝土造,88年7月13日,十四層,
RPSQMLOKRHGGFBB28CC,22,.00,共有部分,鋼筋混凝土造,88年7月13日,十四層,
RPURMLOKRHGGFBB58CC,8,63.45,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPURMLOKRHGGFBB58CC,8,17.07,本共有部分係依使用執照之建築概要表記載項目有：管委會使用公共設施，垃圾處理室，梯間，梯廳，梯間（排煙室，昇降機間）梯間（梯廳，排煙室，昇降機間），走廊，中繼機械室（中繼水箱），機械室，水箱等１０項,鋼筋混凝土造,102年7月25日,二十二層,
RPURMLOKRHGGFBB58CC,8,27.23,本共有部分係依使用執照之建築概要表記載項目有：停車空間，車道，污水機房，清水池，消防機房，機房，梯間（梯廳，排煙室，昇降機間），防空避難室兼停車空間，發電機室，電信室，台電配電室，防災中心，公共設施等１３項,鋼筋混凝土造,102年7月25日,二十二層,
RPXOMLOKRHGGFCB68CC,11,681.00,停車空間、工廠附屬單身員工宿舍、梯間,鋼筋混凝土造,99年10月20日,四層,
RPOOMLOKRHGGFCB77CC,1,54.60,集合住宅,鋼筋混凝土造,109年7月22日,二十四層,
RPOOMLOKRHGGFCB77CC,1,15.98,本共有部分係依使用執照之建築物概要表記載項目有：管委會使用空間、梯廳、排煙室、樓梯間、行動不便電梯、緊急升降機電梯、電梯、機械室、泳池機房、消防中繼機房、水錶室、電梯機房、水箱、消防水箱等１４項。,鋼筋混凝土造,109年7月22日,二十四層,
RPOOMLOKRHGGFCB77CC,1,23.94,本共有部分係依使用執照之建築物概要表記載項目有：停車空間、水箱、車道、消防機房、樓梯間、排煙室、機械室、行動不便電梯、緊急升降機電梯、防空避難室兼停車空間、台電配電室、發電機房、中繼機房、中繼水箱、防災中心、垃垃集中室、電錶室、電信室等１８項。,鋼筋混凝土造,109年7月22日,二十四層,
RPSVMLOKRHGGFBB78CC,3,85.26,店舖,鋼筋混凝土造,107年10月9日,十三層,
RPSVMLOKRHGGFBB78CC,3,28.18,本共有部分係依使用執照之建築概要表記載項目有：停車空間，樓梯間，昇降機間，消防機房，污水處理機房，排煙室，水箱，車道，防空避難室兼停車空間，台電配電室，緊急發電機室，電信室，機車停車區，電錶室，門廳，梯廳，公共服務空間，資源回收室，無障礙廁所，梯間，電梯機房，水錶箱室等２２項,鋼筋混凝土造,107年10月9日,十三層,
RPSOMLOKRHGGFCB18CC,27,18.28,住家用,鋼筋混凝土造,83年11月8日,八層,
RPSOMLOKRHGGFCB18CC,27,9.19,共用部份,鋼筋混凝土造,83年11月8日,八層,
RPUPMLOKRHGGFCB48CC,27,82.26,住家用,鋼筋混凝土造,83年8月25日,十五層,
RPUPMLOKRHGGFCB48CC,27,22.80,共用部份,鋼筋混凝土造,83年8月25日,十五層,
RPXNMLOKRHGGFCB58CC,28,62.37,住家用,鋼筋混凝土造,82年11月20日,八層,
RPXNMLOKRHGGFCB58CC,28,30.01,共有部份,鋼筋混凝土造,82年11月20日,八層,
RPOPMLOKRHGGFCB87CC,21,70.68,住家用,鋼筋混凝土造,89年11月4日,十四層,
RPOPMLOKRHGGFCB87CC,21,27.62,共有部份,鋼筋混凝土造,89年11月4日,十四層,
RPVPMLOKRHGGFCB58CC,14,20.58,住家用,鋼筋混凝土造,97年1月31日,七層,
RPVPMLOKRHGGFCB58CC,14,6.38,共用,鋼筋混凝土造,97年1月31日,七層,
RPVPMLOKRHGGFCB58CC,14,7.21,共用,鋼筋混凝土造,97年1月31日,七層,
RPQOMLOKRHGGFAB77CC,16,106.73,集合住宅,鋼筋混凝土造,94年12月23日,二十七層,
RPQOMLOKRHGGFAB77CC,16,37.64,共用,鋼筋混凝土造,94年12月23日,二十七層,
RPVRMLOKRHGGFCB78CC,41,178.68,店房、住房、避難室、人行道,鋼筋混凝土造,69年8月23日,四層,
RPURMLOKRHGGFCB68CC,41,59.56,店房、住房、避難室、人行道,鋼筋混凝土造,69年8月23日,四層,
RPRNMLOKRHGGFAB77CC,24,27.60,住家用,鋼筋混凝土造,86年4月28日,十九層,
RPRNMLOKRHGGFAB77CC,24,1.47,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPRNMLOKRHGGFAB77CC,24,8.52,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPRNMLOKRHGGFAB77CC,24,5.43,共有部分,鋼筋混凝土造,86年4月28日,十九層,
RPUOMLOKRHGGFAB18CC,24,79.46,住家用,鋼筋混凝土造,86年9月18日,二十一層,
RPUOMLOKRHGGFAB18CC,24,14.31,共有部分,鋼筋混凝土造,86年9月18日,二十一層,
RPUOMLOKRHGGFAB18CC,24,17.52,共同使用,鋼筋混凝土造,86年9月18日,二十一層,
RPUNMLPKRHGGFAB18CC,43,95.20,集合住宅,鋼筋混凝土造,68年1月11日,四層,
RPSOMLOKRHGGFAB97CC,26,23.85,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSOMLOKRHGGFAB97CC,26,2.23,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSOMLOKRHGGFAB97CC,26,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSOMLOKRHGGFAB97CC,26,6.61,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSOMLOKRHGGFAB97CC,26,8.17,走道,鋼筋混凝土造,85年1月19日,二十二層,
RPXNMLPKRHGGFAB48CC,25,24.38,住家用,鋼骨造,86年1月31日,二十八層,
RPXNMLPKRHGGFAB48CC,25,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPXNMLPKRHGGFAB48CC,25,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPXNMLPKRHGGFAB48CC,25,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPWOMLOKRHGGFAB38CC,42,49.18,住商用,鋼筋混凝土造,68年4月28日,四層,
RPPOMLPKRHGGFAB77CC,27,19.23,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPPOMLPKRHGGFAB77CC,27,3.22,共有部分,鋼筋混凝土造,84年1月13日,十九層,
RPPOMLPKRHGGFAB77CC,27,8.36,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,
RPUPMLPKRHGGFAB38CC,69,18.00,住宅,磚石造,42年1月10日,二層,
RPPQMLPKRHGGFAB97CC,22,81.39,住家用,鋼筋混凝土造,88年8月12日,十四層,
RPPQMLPKRHGGFAB97CC,22,26.59,共有部分,鋼筋混凝土造,88年8月12日,十四層,
RPTOMLPKRHGGFIB98CC,4,24.80,集合住宅,鋼筋混凝土造,107年1月19日,五層,
RPTOMLPKRHGGFIB98CC,4,8.26,本共有部分之項目有防空避難室兼停車空間、電信室、水箱、台電配電室、安全梯、昇降機間、消防機房及發電機室、管道間、樓梯間、水箱間等１０項,鋼筋混凝土造,107年1月19日,五層,
RPTOMLPKRHGGFIB98CC,4,6.97,本共有部分之項目有防空避難室兼停車空間、昇降機間、安全梯、陽台、汽車昇降機道、管理委員會使用空間、共用梯廳等７項。,鋼筋混凝土造,107年1月19日,五層,
RPWNMLPKRHGGFIB56CC,26,149.41,住宅、梯間、停車空間,鋼筋混凝土造,84年11月6日,三層,
RPWNMLPKRHGGFIB56CC,26,45.70,共用部份,鋼筋混凝土造,84年11月6日,三層,
RPROMLPKRHGGFCB28DC,27,340.83,店舖、住宅,鋼骨造,83年12月21日,二層,
RPVOMLPKRHGGFCB58CC,5,89.73,人行道、店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,105年5月12日,五層,
RPVOMLPKRHGGFJB66CC,27,97.08,集合住宅,鋼筋混凝土造,83年3月24日,十一層,
RPVOMLPKRHGGFJB66CC,27,10.90,共有部分,鋼筋混凝土造,83年3月24日,十一層,
RPWOMLPKRHGGFBB58CC,23,85.03,住家用,鋼筋混凝土造,88年1月18日,九層,
RPWOMLPKRHGGFBB58CC,23,41.98,共有部份,鋼筋混凝土造,88年1月18日,九層,
RPPPMLPKRHGGFBB97CC,37,13.17,住商用,鋼筋混凝土造,73年9月4日,十一層,
RPRNMLPKRHGGFCB08CC,27,114.53,住家用,鋼筋混凝土造,83年6月16日,十四層,
RPRNMLPKRHGGFCB08CC,27,24.74,共用部份,鋼筋混凝土造,83年6月16日,十四層,
RPPSMLPKRHGGFBB28CC,26,353.28,住家用,鋼筋混凝土造,85年2月15日,四層,
RPUNMLQKRHGGFCB48CC,10,57.87,住家用,鋼筋混凝土造,100年7月28日,十二層,
RPUNMLQKRHGGFCB48CC,10,15.53,本共有部份係依使用執照建築概要表記載項目有電梯間﹝昇降機間﹞、安全梯、管委會使用空間、外廊、公共服務空間﹝閱覽室、兒童遊憩區、健身休閒房、交誼廳、書報間、閱讀區﹞、垃圾處理室、儲藏室、車道、梯廳﹝昇降機間﹞、機械室、水箱等十一項。,鋼筋混凝土造,100年7月28日,十二層,
RPUNMLQKRHGGFCB48CC,10,33.40,本共有部份係依使用執照建築概要表記載項目有停車空間、電信室、車道、電梯間﹝昇降機間﹞、安全梯、台電配電室、電信箱防空避難室兼停車空間、蓄水池、機械室等十項。,鋼筋混凝土造,100年7月28日,十二層,
RPVOMLQKRHGGFCB68CC,27,22.18,住家用,鋼筋混凝土造,83年6月4日,七層,
RPVOMLQKRHGGFCB68CC,27,11.24,共有部份,鋼筋混凝土造,83年6月4日,七層,
RPWNMLQKRHGGFCB68CC,28,2281.00,避難室、工廠、樓梯間、機械室、水箱、倉庫、員工宿舍、工業區,鋼筋混凝土造,82年6月25日,五層,
RPPNMLQKRHGGFBB87CC,26,20.41,住家用,鋼筋混凝土造,84年6月26日,二十四層,
RPPNMLQKRHGGFBB87CC,26,5.41,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPPNMLQKRHGGFBB87CC,26,4.13,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPPNMLQKRHGGFBB87CC,26,.00,共有部分,鋼筋混凝土造,84年6月26日,二十四層,
RPUNMLQKRHGGFBB38CC,3,82.31,集合住宅,鋼筋混凝土造,107年12月26日,十二層,
RPUNMLQKRHGGFBB38CC,3,35.19,本共有部份係依使用執照之建築概要表記載項目有：法定防空避難室兼停車空間，台電配電室，電信室，發電機室，消防機械室，水箱，梯間，污水機房，一般升降機兼行動不便者電梯，管委會使用空間，停車空間，梯廳，車道，樓梯間，水表室，機械室等１６項。,鋼筋混凝土造,107年12月26日,十二層,
RPSOMLQKRHGGFIB98CC,41,100.02,住商用,加強磚造,69年10月16日,二層,
RPWNMLQKRHGGFBB58CC,3,83.29,集合住宅,鋼筋混凝土造,107年10月9日,十三層,
RPWNMLQKRHGGFBB58CC,3,68.38,本共有部分係依使用執照之建築概要表記載項目有：停車空間，樓梯間，昇降機間，消防機房，污水處理機房，排煙室，水箱，車道，防空避難室兼停車空間，台電配電室，緊急發電機室，電信室，機車停車區，電錶室，門廳，梯廳，公共服務空間，資源回收室，無障礙廁所，梯間，電梯機房，水錶箱室等２２項,鋼筋混凝土造,107年10月9日,十三層,
RPTNMLQKRHGGFCB38CC,37,231.00,廠房、避難室,鋼筋混凝土造、鋼架造,73年4月12日,一層,
RPVOMLQKRHGGFIB66CC,36,78.85,集合住宅,鋼筋混凝土造,74年12月25日,五層,
RPVOMLQKRHGGFIB66CC,36,5.75,共有部份,鋼筋混凝土造,74年12月25日,五層,
RPUQMLQKRHGGFAB58CC,25,24.96,集合住宅,鋼筋混凝土造,85年8月29日,十四層,
RPUQMLQKRHGGFAB58CC,25,14.66,共同使用,鋼筋混凝土造,85年8月29日,十四層,
RPSRMLQKRHGGFCB68CC,26,187.43,店舖、住宅,鋼筋混凝土造,84年4月14日,四層,
RPOQMLQKRHGGFAB97CC,15,138.05,集合住宅,鋼筋混凝土造,95年12月22日,十五層,
RPOQMLQKRHGGFAB97CC,15,28.48,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPOQMLQKRHGGFAB97CC,15,48.64,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPQNMLRKRHGGFAB97CC,40,322.12,住商用,鋼筋混凝土造,70年10月5日,七層,
RPXNMLQKRHGGFAB58CC,22,107.17,住家用,鋼筋混凝土造,88年7月2日,十四層,
RPXNMLQKRHGGFAB58CC,22,29.55,共同使用,鋼筋混凝土造,88年7月2日,十四層,
RPXOMLRKRHGGFAB78CC,40,21.52,住家用,鋼筋混凝土造,70年12月31日,十一層,
RPXOMLRKRHGGFAB78CC,40,8.96,人行道，走道，電梯間，梯間，避難室，變電室，停車空間,鋼筋混凝土造,70年12月31日,十一層,
RPVQMLQKRHGGFAB68CC,28,29.61,住家用,鋼筋混凝土造,82年11月2日,十六層,
RPVQMLQKRHGGFAB68CC,28,15.49,管理員辦公室、防空避難室、廣告塔、人行道、停車空間、交誼廳、水塔、機械房、梯間,鋼筋混凝土造,82年11月2日,十六層,
RPOPMLRKRHGGFAB97CC,32,28.71,住家用,鋼筋混凝土造,78年5月15日,十二層,
RPOPMLRKRHGGFAB97CC,32,6.30,人行道，梯間，電梯，走道，避雷針，水箱,鋼筋混凝土造,78年5月15日,十二層,
RPSNMLQKRHGGFAB08CC,25,25.30,住家用,鋼骨造,86年1月31日,二十八層,
RPSNMLQKRHGGFAB08CC,25,.92,共同使用,鋼骨造,86年1月31日,二十八層,
RPSNMLQKRHGGFAB08CC,25,7.69,公共設施,鋼骨造,86年1月31日,二十八層,
RPSNMLQKRHGGFAB08CC,25,3.48,共有部分,鋼骨造,86年1月31日,二十八層,
RPORMLQKRHGGFAB08CC,38,37.03,辦公室,鋼筋混凝土造,72年4月18日,十二層,
RPWNMLRKRHGGFAB58CC,30,138.82,住家用,鋼筋混凝土造,80年11月1日,十二層,
RPWNMLRKRHGGFAB58CC,30,3.11,共有部分,鋼筋混凝土造,80年11月1日,十二層,
RPTNMLRKRHGGFJB56CC,27,84.68,集合住宅,鋼筋混凝土造,83年5月17日,六層,
RPTNMLRKRHGGFJB56CC,27,43.87,梯間、人行道、機房、車道、水箱、防空避難室、停車空間,鋼筋混凝土造,83年5月17日,六層,
RPWOMLRKRHGGFAB68CC,43,52.06,住家用,鋼筋混凝土造,67年3月6日,十二層,
RPUOMLRKRHGGFCB68CC,5,713.71,店舖、辦公室、停車空間,鋼骨造,105年3月28日,一層,
RPSNMLRKRHGGFJB09CC,28,63.65,集合住宅,鋼筋混凝土造,82年10月26日,九層,
RPSNMLRKRHGGFJB09CC,28,15.84,避難室、停車空間、人行道、集合住宅、店舖、梯間、機械室、水箱,鋼筋混凝土造,82年10月26日,九層,
RPWPMLRKRHGGFCB98CC,15,37.35,住家用,鋼筋混凝土造,95年11月24日,十四層,
RPWPMLRKRHGGFCB98CC,15,16.84,共用,鋼筋混凝土造,95年11月24日,十四層,
RPUOMLRKRHGGFBB58CC,42,71.91,住家用,鋼筋混凝土造,68年3月16日,五層,
RPPNMLSKRHGGFAB97CC,47,103.97,住房,加強磚造,63年9月17日,二層,
RPPSMLKLRHGGFIB58CC,4,24.80,集合住宅,鋼筋混凝土造,107年1月19日,五層,
RPPSMLKLRHGGFIB58CC,4,8.26,本共有部分之項目有防空避難室兼停車空間、電信室、水箱、台電配電室、安全梯、昇降機間、消防機房及發電機室、管道間、樓梯間、水箱間等１０項,鋼筋混凝土造,107年1月19日,五層,
RPPSMLKLRHGGFIB58CC,4,6.97,本共有部分之項目有防空避難室兼停車空間、昇降機間、安全梯、陽台、汽車昇降機道、管理委員會使用空間、共用梯廳等７項。,鋼筋混凝土造,107年1月19日,五層,
RPXPMLMLRHGGFIB66CC,28,117.90,集合住宅,鋼筋混凝土造,82年11月8日,十二層,
RPXPMLMLRHGGFIB66CC,28,30.51,共用部份,鋼筋混凝土造,82年11月8日,十二層,
RPVNMLMLRHGGFAB08CC,36,56.67,住商用,鋼筋混凝土造,74年11月1日,五層,
RPQOMLMLRHGGFAB67CC,26,23.89,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLMLRHGGFAB67CC,26,2.24,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLMLRHGGFAB67CC,26,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLMLRHGGFAB67CC,26,6.61,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLMLRHGGFAB67CC,26,8.28,走道,鋼筋混凝土造,85年1月19日,二十二層,
RPTQMLMLRHGGFBB28CC,27,86.16,住家用,鋼筋混凝土造,83年4月19日,十三層,
RPTQMLMLRHGGFBB28CC,27,23.65,共有部分,鋼筋混凝土造,83年4月19日,十三層,
